id,firstname,lastname,fullname,image_path,dateofbirth,gender,battingstyle,bowlingstyle,position,updated_at,continent_id,continent_name,country_id,country_name,country_image_path
1013,Mohammad,Nihaduzzaman,Mohammad Nihaduzzaman,https://cdn.sportmonks.com/images/cricket/players/21/1013.png,28-11-1998,m,right-hand-bat,slow-left-arm-orthodox,Allrounder,2020-04-05T07:36:50.000000Z,2,Asia,155043,Bangladesh,https://cdn.sportmonks.com/images/countries/png/short/bd.png
1016,Shadman,Islam,Shadman Islam,https://cdn.sportmonks.com/images/cricket/placeholder.png,18-05-1995,m,left-hand-bat,slow-left-arm-orthodox,Batsman,2020-02-19T10:14:54.000000Z,2,Asia,155043,Bangladesh,https://cdn.sportmonks.com/images/countries/png/short/bd.png
1019,Alauddin,Babu,Alauddin Babu,https://cdn.sportmonks.com/images/cricket/players/27/1019.png,05-12-1991,m,right-hand-bat,right-arm-fast-medium,Allrounder,2020-03-31T07:41:07.000000Z,2,Asia,155043,Bangladesh,https://cdn.sportmonks.com/images/countries/png/short/bd.png
1022,Arafat,Sunny,Arafat Sunny,https://cdn.sportmonks.com/images/cricket/players/30/1022.png,29-09-1986,m,left-hand-bat,slow-left-arm-orthodox,Bowler,2020-02-19T10:11:10.000000Z,2,Asia,155043,Bangladesh,https://cdn.sportmonks.com/images/countries/png/short/bd.png
1025,Marshall,Ayub,Marshall Ayub,https://cdn.sportmonks.com/images/cricket/players/1/1025.png,05-12-1988,m,right-hand-bat,legbreak,Batsman,2020-04-04T07:08:54.000000Z,2,Asia,155043,Bangladesh,https://cdn.sportmonks.com/images/countries/png/short/bd.png
1028,Mohammad,Naim,Mohammad Naim,https://cdn.sportmonks.com/images/cricket/players/4/1028.png,22-08-1999,m,left-hand-bat,,Batsman,2020-04-05T06:15:06.000000Z,2,Asia,155043,Bangladesh,https://cdn.sportmonks.com/images/countries/png/short/bd.png
1031,Shahadat,Hossain,Shahadat Hossain,https://cdn.sportmonks.com/images/cricket/players/7/1031.png,07-08-1986,m,right-hand-bat,right-arm-fast-medium,Bowler,2020-02-19T10:00:55.000000Z,2,Asia,155043,Bangladesh,https://cdn.sportmonks.com/images/countries/png/short/bd.png
1034,Asif,Hasan,Asif Hasan,https://cdn.sportmonks.com/images/cricket/placeholder.png,24-07-1993,m,right-hand-bat,slow-left-arm-orthodox,Bowler,2020-03-31T15:55:29.000000Z,2,Asia,155043,Bangladesh,https://cdn.sportmonks.com/images/countries/png/short/bd.png
1037,Mizanur,Rahman,Mizanur Rahman,https://cdn.sportmonks.com/images/cricket/players/13/1037.png,30-07-1991,m,right-hand-bat,right-arm-offbreak,Batsman,2020-04-05T06:07:30.000000Z,2,Asia,155043,Bangladesh,https://cdn.sportmonks.com/images/countries/png/short/bd.png
1040,Ian,Bell,Ian Bell,https://cdn.sportmonks.com/images/cricket/players/16/1040.png,11-04-1982,m,right-hand-bat,right-arm-fast-medium,Batsman,2020-04-02T08:51:13.000000Z,1,Europe,462,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
1043,Shuvagata,Hom,Shuvagata Hom,https://cdn.sportmonks.com/images/cricket/players/19/1043.png,11-11-1986,m,right-hand-bat,right-arm-offbreak,Batsman,2020-04-08T04:24:46.000000Z,2,Asia,155043,Bangladesh,https://cdn.sportmonks.com/images/countries/png/short/bd.png
1046,Rony,Talukdar,Rony Talukdar,https://cdn.sportmonks.com/images/cricket/players/22/1046.png,10-10-1990,m,right-hand-bat,right-arm-fast-medium,Batsman,2020-04-06T09:17:37.000000Z,2,Asia,155043,Bangladesh,https://cdn.sportmonks.com/images/countries/png/short/bd.png
1049,Qazi,Onik,Qazi Onik,https://cdn.sportmonks.com/images/cricket/players/25/1049.png,18-03-1999,m,left-hand-bat,left-arm-fast-medium,Bowler,2020-04-06T06:36:42.000000Z,2,Asia,155043,Bangladesh,https://cdn.sportmonks.com/images/countries/png/short/bd.png
1052,Ben,Dwarshuis,Ben Dwarshuis,https://cdn.sportmonks.com/images/cricket/players/28/1052.png,23-06-1994,m,left-hand-bat,left-arm-fast-medium,Bowler,2020-04-01T02:57:53.000000Z,4,Oceania,98,Australia,https://cdn.sportmonks.com/images/countries/png/short/au.png
1055,Matthew,Kuhnemann,Matthew Kuhnemann,https://cdn.sportmonks.com/images/cricket/players/31/1055.png,20-09-1996,m,left-hand-bat,slow-left-arm-orthodox,Bowler,2020-04-04T07:21:52.000000Z,4,Oceania,98,Australia,https://cdn.sportmonks.com/images/countries/png/short/au.png
1058,John,Hastings,John Hastings,https://cdn.sportmonks.com/images/cricket/players/2/1058.png,04-11-1985,m,right-hand-bat,right-arm-fast-medium,Allrounder,2020-02-06T05:00:23.000000Z,4,Oceania,98,Australia,https://cdn.sportmonks.com/images/countries/png/short/au.png
1061,Peter,Nevill,Peter Nevill,https://cdn.sportmonks.com/images/cricket/players/5/1061.png,13-10-1985,m,right-hand-bat,,Wicketkeeper,2020-02-06T05:06:21.000000Z,4,Oceania,98,Australia,https://cdn.sportmonks.com/images/countries/png/short/au.png
1064,Henry,Thornton,Henry Thornton,https://cdn.sportmonks.com/images/cricket/players/8/1064.png,16-12-1996,m,right-hand-bat,right-arm-fast,Bowler,2020-04-02T08:39:40.000000Z,4,Oceania,98,Australia,https://cdn.sportmonks.com/images/countries/png/short/au.png
1067,William,Somerville,William Somerville,https://cdn.sportmonks.com/images/cricket/players/11/1067.png,09-08-1984,m,right-hand-bat,right-arm-offbreak,Bowler,2020-04-09T05:08:09.000000Z,4,Oceania,2817,New Zealand,https://cdn.sportmonks.com/images/countries/png/short/nz.png
1070,Soumil,Chhibber,Soumil Chhibber,https://cdn.sportmonks.com/images/cricket/players/14/1070.png,16-06-1995,m,right-hand-bat,,Bowler,2020-04-08T04:44:32.000000Z,4,Oceania,98,Australia,https://cdn.sportmonks.com/images/countries/png/short/au.png
1076,Nathan,McAndrew,Nathan McAndrew,https://cdn.sportmonks.com/images/cricket/players/20/1076.png,14-07-1993,m,right-hand-bat,right-arm-fast-medium,Bowler,2020-12-14T18:47:44.000000Z,4,Oceania,98,Australia,https://cdn.sportmonks.com/images/countries/png/short/au.png
1079,Clint,McKay,Clint McKay,https://cdn.sportmonks.com/images/cricket/players/23/1079.png,22-02-1983,m,right-hand-bat,right-arm-fast-medium,Bowler,2020-02-06T05:12:06.000000Z,4,Oceania,98,Australia,https://cdn.sportmonks.com/images/countries/png/short/au.png
1082,Andrew,Fekete,Andrew Fekete,https://cdn.sportmonks.com/images/cricket/players/26/1082.png,18-05-1985,m,right-hand-bat,right-arm-fast-medium,Bowler,2020-03-31T12:05:00.000000Z,4,Oceania,98,Australia,https://cdn.sportmonks.com/images/countries/png/short/au.png
1085,Arjun,Nair,Arjun Nair,https://cdn.sportmonks.com/images/cricket/players/29/1085.png,12-04-1998,m,right-hand-bat,right-arm-offbreak,Bowler,2020-03-31T15:16:44.000000Z,4,Oceania,98,Australia,https://cdn.sportmonks.com/images/countries/png/short/au.png
1088,Mehedi,Maruf,Mehedi Maruf,https://cdn.sportmonks.com/images/cricket/players/0/1088.png,04-04-1988,m,right-hand-bat,right-arm-offbreak,Batsman,2020-04-04T11:16:07.000000Z,2,Asia,155043,Bangladesh,https://cdn.sportmonks.com/images/countries/png/short/bd.png
1091,Farhad,Reza,Farhad Reza,https://cdn.sportmonks.com/images/cricket/players/3/1091.png,16-06-1986,m,right-hand-bat,right-arm-fast-medium,Allrounder,2020-02-19T09:58:42.000000Z,2,Asia,155043,Bangladesh,https://cdn.sportmonks.com/images/countries/png/short/bd.png
1094,Sohag,Gazi,Sohag Gazi,https://cdn.sportmonks.com/images/cricket/players/6/1094.png,05-08-1991,m,right-hand-bat,right-arm-offbreak,Bowler,2020-02-19T10:06:34.000000Z,2,Asia,155043,Bangladesh,https://cdn.sportmonks.com/images/countries/png/short/bd.png
1100,Shafiul,Islam,Shafiul Islam,https://cdn.sportmonks.com/images/cricket/players/12/1100.png,06-10-1989,m,right-hand-bat,right-arm-fast-medium,Bowler,2020-02-19T09:50:00.000000Z,2,Asia,155043,Bangladesh,https://cdn.sportmonks.com/images/countries/png/short/bd.png
1106,Nadif,Chowdhury,Nadif Chowdhury,https://cdn.sportmonks.com/images/cricket/players/18/1106.png,21-04-1987,m,right-hand-bat,slow-left-arm-orthodox,Batsman,2020-04-05T18:10:20.000000Z,2,Asia,155043,Bangladesh,https://cdn.sportmonks.com/images/countries/png/short/bd.png
1109,Nahidul,Islam,Nahidul Islam,https://cdn.sportmonks.com/images/cricket/players/21/1109.png,19-07-1993,m,right-hand-bat,right-arm-offbreak,Allrounder,2020-04-05T18:11:46.000000Z,2,Asia,155043,Bangladesh,https://cdn.sportmonks.com/images/countries/png/short/bd.png
1112,Fardeen,Hossain,Fardeen Hossain,https://cdn.sportmonks.com/images/cricket/players/24/1112.png,10-02-1987,m,right-hand-bat,right-arm-offbreak,Batsman,2020-04-02T04:34:23.000000Z,2,Asia,155043,Bangladesh,https://cdn.sportmonks.com/images/countries/png/short/bd.png
1115,Nasir,Hossain,Nasir Hossain,https://cdn.sportmonks.com/images/cricket/players/27/1115.png,30-11-1991,m,right-hand-bat,right-arm-offbreak,Allrounder,2020-02-19T10:04:55.000000Z,2,Asia,155043,Bangladesh,https://cdn.sportmonks.com/images/countries/png/short/bd.png
1118,Luke,Robins,Luke Robins,https://cdn.sportmonks.com/images/cricket/players/30/1118.png,18-05-1994,m,right-hand-bat,right-arm-fast-medium,Bowler,2020-04-04T05:23:17.000000Z,4,Oceania,98,Australia,https://cdn.sportmonks.com/images/countries/png/short/au.png
1121,Tom,Andrews,Tom Andrews,https://cdn.sportmonks.com/images/cricket/players/1/1121.png,07-10-1994,m,left-hand-bat,slow-left-arm-orthodox,Allrounder,2020-04-08T08:08:59.000000Z,4,Oceania,98,Australia,https://cdn.sportmonks.com/images/countries/png/short/au.png
1124,Al-Amin,Hossain,Al-Amin Hossain,https://cdn.sportmonks.com/images/cricket/players/4/1124.png,01-01-1990,m,right-hand-bat,right-arm-fast-medium,Bowler,2020-02-19T10:05:40.000000Z,2,Asia,155043,Bangladesh,https://cdn.sportmonks.com/images/countries/png/short/bd.png
1127,Towhid,Hridoy,Towhid Hridoy,https://cdn.sportmonks.com/images/cricket/players/7/1127.png,04-12-2000,m,right-hand-bat,right-arm-offbreak,Top Order Batter,2023-03-17T12:22:14.000000Z,2,Asia,155043,Bangladesh,https://cdn.sportmonks.com/images/countries/png/short/bd.png
1130,Jaker,Ali,Jaker Ali,https://cdn.sportmonks.com/images/cricket/players/10/1130.png,22-02-1998,m,right-hand-bat,,Wicketkeeper,2020-04-02T15:12:09.000000Z,2,Asia,155043,Bangladesh,https://cdn.sportmonks.com/images/countries/png/short/bd.png
1133,Alok,Kapali,Alok Kapali,https://cdn.sportmonks.com/images/cricket/players/13/1133.png,01-01-1984,m,right-hand-bat,legbreak,Bowler,2020-03-31T08:04:28.000000Z,2,Asia,155043,Bangladesh,https://cdn.sportmonks.com/images/countries/png/short/bd.png
1136,Ebadot,Hossain,Ebadot Hossain,https://cdn.sportmonks.com/images/cricket/players/16/1136.png,07-01-1994,m,right-hand-bat,right-arm-fast-medium,Bowler,2021-06-23T11:57:28.000000Z,2,Asia,155043,Bangladesh,https://cdn.sportmonks.com/images/countries/png/short/bd.png
1139,Nabil,Samad,Nabil Samad,https://cdn.sportmonks.com/images/cricket/players/19/1139.png,09-10-1986,m,left-hand-bat,slow-left-arm-orthodox,Bowler,2020-04-05T18:09:36.000000Z,2,Asia,155043,Bangladesh,https://cdn.sportmonks.com/images/countries/png/short/bd.png
1142,Mehedi,Hasan Rana,Mehedi Hasan Rana,https://cdn.sportmonks.com/images/cricket/players/22/1142.png,01-01-1997,m,left-hand-bat,left-arm-fast,Bowler,2020-04-04T11:35:52.000000Z,2,Asia,155043,Bangladesh,https://cdn.sportmonks.com/images/countries/png/short/bd.png
1145,Pat,Brown,Pat Brown,https://cdn.sportmonks.com/images/cricket/players/25/1145.png,23-08-1998,m,right-hand-bat,right-arm-fast-medium,Bowler,2020-04-06T05:47:42.000000Z,1,Europe,462,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
1148,Asela,Gunaratne,Asela Gunaratne,https://cdn.sportmonks.com/images/cricket/players/28/1148.png,08-01-1986,m,right-hand-bat,right-arm-fast-medium,Batsman,2020-03-31T15:39:07.000000Z,2,Asia,38404,Sri Lanka,https://cdn.sportmonks.com/images/countries/png/short/lk.png
1151,Andrew,Gode,Andrew Gode,https://cdn.sportmonks.com/images/cricket/players/31/1151.png,05-04-1990,m,right-hand-bat,right-arm-fast-medium,Allrounder,2020-03-31T12:31:22.000000Z,4,Oceania,98,Australia,https://cdn.sportmonks.com/images/countries/png/short/au.png
1154,Sanjit,Saha,Sanjit Saha,https://cdn.sportmonks.com/images/cricket/players/2/1154.png,04-11-1997,m,right-hand-bat,right-arm-offbreak,Bowler,2020-04-07T08:11:12.000000Z,2,Asia,155043,Bangladesh,https://cdn.sportmonks.com/images/countries/png/short/bd.png
1157,Shamsur,Rahman,Shamsur Rahman,https://cdn.sportmonks.com/images/cricket/players/5/1157.png,05-06-1988,m,right-hand-bat,,Batsman,2020-02-19T10:11:50.000000Z,2,Asia,155043,Bangladesh,https://cdn.sportmonks.com/images/countries/png/short/bd.png
1160,Mohammad,Shahid,Mohammad Shahid,https://cdn.sportmonks.com/images/cricket/players/8/1160.png,01-11-1988,m,right-hand-bat,right-arm-fast-medium,Bowler,2020-04-05T07:26:33.000000Z,2,Asia,155043,Bangladesh,https://cdn.sportmonks.com/images/countries/png/short/bd.png
1163,Mosharraf,Hossain,Mosharraf Hossain,https://cdn.sportmonks.com/images/cricket/players/11/1163.png,20-11-1981,m,left-hand-bat,slow-left-arm-orthodox,Allrounder,2020-04-05T13:19:21.000000Z,2,Asia,155043,Bangladesh,https://cdn.sportmonks.com/images/countries/png/short/bd.png
1166,Conor,McInerney,Conor McInerney,https://cdn.sportmonks.com/images/cricket/players/14/1166.png,30-03-1994,m,left-hand-bat,slow-left-arm-orthodox,Allrounder,2020-04-01T09:38:52.000000Z,4,Oceania,98,Australia,https://cdn.sportmonks.com/images/countries/png/short/au.png
1169,Gabe,Bell,Gabe Bell,https://cdn.sportmonks.com/images/cricket/players/17/1169.png,03-07-1995,m,right-hand-bat,right-arm-fast-medium,Bowler,2020-04-02T05:01:07.000000Z,4,Oceania,98,Australia,https://cdn.sportmonks.com/images/countries/png/short/au.png
1172,Gary,Wilson,Gary Wilson,https://cdn.sportmonks.com/images/cricket/players/20/1172.png,05-02-1986,m,right-hand-bat,,Wicketkeeper,2020-04-02T05:07:07.000000Z,1,Europe,14566098,Ireland Republic,https://cdn.sportmonks.com/images/countries/png/short/.png
1175,Andrew,Balbirnie,Andrew Balbirnie,https://cdn.sportmonks.com/images/cricket/players/23/1175.png,28-12-1990,m,right-hand-bat,right-arm-offbreak,Batsman,2020-03-31T12:31:43.000000Z,1,Europe,14566098,Ireland Republic,https://cdn.sportmonks.com/images/countries/png/short/.png
1178,Peter,Chase,Peter Chase,https://cdn.sportmonks.com/images/cricket/players/26/1178.png,09-10-1993,m,right-hand-bat,right-arm-fast-medium,Bowler,2020-04-06T06:04:13.000000Z,1,Europe,14566098,Ireland Republic,https://cdn.sportmonks.com/images/countries/png/short/.png
1181,George,Dockrell,George Dockrell,https://cdn.sportmonks.com/images/cricket/players/29/1181.png,22-07-1992,m,right-hand-bat,slow-left-arm-orthodox,Bowler,2020-04-02T05:51:54.000000Z,1,Europe,14566098,Ireland Republic,https://cdn.sportmonks.com/images/countries/png/short/.png
1184,Joshua,Little,Joshua Little,https://cdn.sportmonks.com/images/cricket/players/0/1184.png,01-11-1999,m,right-hand-bat,left-arm-fast-medium,Bowler,2020-04-03T05:38:25.000000Z,1,Europe,14566098,Ireland Republic,https://cdn.sportmonks.com/images/countries/png/short/.png
1187,Andy,McBrine,Andy McBrine,https://cdn.sportmonks.com/images/cricket/players/3/1187.png,30-04-1993,m,left-hand-bat,,Bowler,2020-03-31T12:35:45.000000Z,1,Europe,14566098,Ireland Republic,https://cdn.sportmonks.com/images/countries/png/short/.png
1193,William,Porterfield,William Porterfield,https://cdn.sportmonks.com/images/cricket/players/9/1193.png,06-09-1984,m,left-hand-bat,right-arm-offbreak,Batsman,2020-04-09T05:11:17.000000Z,1,Europe,14566098,Ireland Republic,https://cdn.sportmonks.com/images/countries/png/short/.png
1196,Stuart,Poynter,Stuart Poynter,https://cdn.sportmonks.com/images/cricket/players/12/1196.png,18-10-1990,m,right-hand-bat,,Wicketkeeper,2020-04-08T05:04:11.000000Z,1,Europe,14566098,Ireland Republic,https://cdn.sportmonks.com/images/countries/png/short/.png
1199,Boyd,Rankin,Boyd Rankin,https://cdn.sportmonks.com/images/cricket/players/15/1199.png,05-07-1984,m,left-hand-bat,right-arm-fast-medium,Bowler,2020-04-01T03:43:02.000000Z,1,Europe,14566098,Ireland Republic,https://cdn.sportmonks.com/images/countries/png/short/.png
1202,James,Shannon,James Shannon,https://cdn.sportmonks.com/images/cricket/players/18/1202.png,12-02-1990,m,right-hand-bat,right-arm-offbreak,Batsman,2020-04-03T04:32:27.000000Z,1,Europe,14566098,Ireland Republic,https://cdn.sportmonks.com/images/countries/png/short/.png
1205,Simi,Singh,Simi Singh,https://cdn.sportmonks.com/images/cricket/players/21/1205.png,04-02-1987,m,right-hand-bat,right-arm-offbreak,Batsman,2020-04-08T04:31:08.000000Z,1,Europe,14566098,Ireland Republic,https://cdn.sportmonks.com/images/countries/png/short/.png
1208,Stuart,Thompson,Stuart Thompson,https://cdn.sportmonks.com/images/cricket/players/24/1208.png,15-08-1991,m,left-hand-bat,right-arm-fast-medium,Bowler,2020-04-08T05:04:59.000000Z,1,Europe,14566098,Ireland Republic,https://cdn.sportmonks.com/images/countries/png/short/.png
1211,Washington,Sundar,Washington Sundar,https://cdn.sportmonks.com/images/cricket/players/27/1211.png,05-10-1999,m,left-hand-bat,right-arm-offbreak,Bowling Allrounder,2023-03-16T09:46:43.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
1217,Sharjeel,Khan,Sharjeel Khan,https://cdn.sportmonks.com/images/cricket/players/1/1217.png,14-08-1989,m,left-hand-bat,,Batsman,2020-02-23T10:44:17.000000Z,2,Asia,52126,Pakistan,https://cdn.sportmonks.com/images/countries/png/short/pk.png
1220,Misbah,ul Haq,Misbah ul Haq,https://cdn.sportmonks.com/images/cricket/players/4/1220.png,08-07-1974,m,right-hand-bat,legbreak,Batsman,2020-04-05T05:56:51.000000Z,2,Asia,52126,Pakistan,https://cdn.sportmonks.com/images/countries/png/short/pk.png
1223,Khalid,Latif,Khalid Latif,https://cdn.sportmonks.com/images/cricket/players/7/1223.png,04-11-1985,m,right-hand-bat,right-arm-offbreak,Batsman,2020-04-03T07:09:53.000000Z,2,Asia,52126,Pakistan,https://cdn.sportmonks.com/images/countries/png/short/pk.png
1226,Umar,Siddiq,Umar Siddiq,https://cdn.sportmonks.com/images/cricket/players/10/1226.png,30-12-1992,m,left-hand-bat,,Batsman,2020-04-08T09:08:48.000000Z,2,Asia,52126,Pakistan,https://cdn.sportmonks.com/images/countries/png/short/pk.png
1229,Azhar,Mahmood,Azhar Mahmood,https://cdn.sportmonks.com/images/cricket/players/13/1229.png,28-02-1975,m,right-hand-bat,right-arm-fast-medium,Allrounder,2020-04-01T02:29:45.000000Z,2,Asia,52126,Pakistan,https://cdn.sportmonks.com/images/countries/png/short/pk.png
1232,Ashar,Zaidi,Ashar Zaidi,https://cdn.sportmonks.com/images/cricket/players/16/1232.png,13-07-1981,m,left-hand-bat,slow-left-arm-orthodox,Allrounder,2020-03-31T15:40:13.000000Z,2,Asia,52126,Pakistan,https://cdn.sportmonks.com/images/countries/png/short/pk.png
1235,Kamran,Ghulam,Kamran Ghulam,https://cdn.sportmonks.com/images/cricket/players/19/1235.png,10-10-1995,m,right-hand-bat,slow-left-arm-orthodox,Batsman,2020-04-03T05:57:25.000000Z,2,Asia,52126,Pakistan,https://cdn.sportmonks.com/images/countries/png/short/pk.png
1238,Brad,Haddin,Brad Haddin,https://cdn.sportmonks.com/images/cricket/players/22/1238.png,23-10-1977,m,right-hand-bat,,Wicketkeeper,2020-02-06T04:57:15.000000Z,4,Oceania,98,Australia,https://cdn.sportmonks.com/images/countries/png/short/au.png
1241,Saeed,Ajmal,Saeed Ajmal,https://cdn.sportmonks.com/images/cricket/players/25/1241.png,14-10-1977,m,right-hand-bat,right-arm-offbreak,Bowler,2020-04-07T07:44:18.000000Z,2,Asia,52126,Pakistan,https://cdn.sportmonks.com/images/countries/png/short/pk.png
1244,Amad,Butt,Amad Butt,https://cdn.sportmonks.com/images/cricket/players/28/1244.png,10-05-1995,m,right-hand-bat,right-arm-fast,Bowler,2020-03-31T08:07:37.000000Z,2,Asia,52126,Pakistan,https://cdn.sportmonks.com/images/countries/png/short/pk.png
1247,Imran,Khalid,Imran Khalid,https://cdn.sportmonks.com/images/cricket/placeholder.png,29-12-1982,m,left-hand-bat,slow-left-arm-orthodox,Bowler,2020-04-02T11:49:12.000000Z,2,Asia,52126,Pakistan,https://cdn.sportmonks.com/images/countries/png/short/pk.png
